CRN,SUBJ,CRSE,TITLE,DAYS,START TIME,END TIME,BLDG,ROOM,INSTRUCTOR,START DATE,END DATE,WEEKS,SEATS LEFT,STATUS
87440,EXSC,139A,WEIGHT TRAINING I,TTH,9:35 AM,11:00 AM,MIRA,J201,"LANDICHO, J",01/29/2018,05/26/2018,16,0,PAST ADD DATE
35001,EXSC,139B,WEIGHT TRAINING II,TTH,8:00 AM,9:00 AM,MIRA,J201,"JENNINGS, A",01/29/2018,05/26/2018,16,9,PAST ADD DATE
40044,EXSC,139B,WEIGHT TRAINING II,TTH,11:10 AM,12:10 PM,MIRA,J201,"GEHLER, N",01/29/2018,05/26/2018,16,10,CANCELLED
87950,EXSC,139B,WEIGHT TRAINING II,TTH,5:00 PM,6:00 PM,MIRA,J201,"SMITH, M",01/29/2018,05/26/2018,16,5,PAST ADD DATE
52853,EXSC,139B,WEIGHT TRAINING II,MW,6:35 PM,7:35 PM,MIRA,J201,STAFF,01/29/2018,05/26/2018,16,10,CANCELLED
3480,EXSC,139B,WEIGHT TRAINING II,TTH,7:00 AM,8:25 AM,MIRA,J201,"CAIN, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
72231,EXSC,139B,WEIGHT TRAINING II,MW,9:35 AM,11:00 AM,MIRA,J201,"LANDICHO, J",01/29/2018,05/26/2018,16,3,PAST ADD DATE
87452,EXSC,139B,WEIGHT TRAINING II,TTH,9:35 AM,11:00 AM,MIRA,J201,"LANDICHO, J",01/29/2018,05/26/2018,16,2,PAST ADD DATE
35002,EXSC,139C,WEIGHT TRAINING III,TTH,8:00 AM,9:00 AM,MIRA,J201,"JENNINGS, A",01/29/2018,05/26/2018,16,3,PAST ADD DATE
72942,EXSC,139C,WEIGHT TRAINING III,TTH,11:10 AM,12:10 PM,MIRA,J201,"GEHLER, N",01/29/2018,05/26/2018,16,3,CANCELLED
87968,EXSC,139C,WEIGHT TRAINING III,TTH,5:00 PM,6:00 PM,MIRA,J201,"SMITH, M",01/29/2018,05/26/2018,16,2,PAST ADD DATE
52864,EXSC,139C,WEIGHT TRAINING III,MW,6:35 PM,7:35 PM,MIRA,J201,STAFF,01/29/2018,05/26/2018,16,3,CANCELLED
3499,EXSC,139C,WEIGHT TRAINING III,TTH,7:00 AM,8:25 AM,MIRA,J201,"CAIN, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
72245,EXSC,139C,WEIGHT TRAINING III,MW,9:35 AM,11:00 AM,MIRA,J201,"LANDICHO, J",01/29/2018,05/26/2018,16,2,PAST ADD DATE
87469,EXSC,139C,WEIGHT TRAINING III,TTH,9:35 AM,11:00 AM,MIRA,J201,"LANDICHO, J",01/29/2018,05/26/2018,16,1,PAST ADD DATE
35003,EXSC,139D,WEIGHT TRAINING IV,TTH,8:00 AM,9:00 AM,MIRA,J201,"JENNINGS, A",01/29/2018,05/26/2018,16,2,PAST ADD DATE
72950,EXSC,139D,WEIGHT TRAINING IV,TTH,11:10 AM,12:10 PM,MIRA,J201,"GEHLER, N",01/29/2018,05/26/2018,16,2,CANCELLED
87973,EXSC,139D,WEIGHT TRAINING IV,TTH,5:00 PM,6:00 PM,MIRA,J201,"SMITH, M",01/29/2018,05/26/2018,16,2,PAST ADD DATE
35606,EXSC,139D,WEIGHT TRAINING IV,MW,6:35 PM,7:35 PM,MIRA,J201,STAFF,01/29/2018,05/26/2018,16,2,CANCELLED
3501,EXSC,139D,WEIGHT TRAINING IV,TTH,7:00 AM,8:25 AM,MIRA,J201,"CAIN, M",01/29/2018,05/26/2018,16,1,PAST ADD DATE
72259,EXSC,139D,WEIGHT TRAINING IV,MW,9:35 AM,11:00 AM,MIRA,J201,"LANDICHO, J",01/29/2018,05/26/2018,16,2,PAST ADD DATE
87474,EXSC,139D,WEIGHT TRAINING IV,TTH,9:35 AM,11:00 AM,MIRA,J201,"LANDICHO, J",01/29/2018,05/26/2018,16,1,PAST ADD DATE
6577,EXSC,140A,BOOT CAMP I,S,8:00 AM,9:45 AM,MIRA,J201,"PORTER, R",01/29/2018,05/26/2018,16,1,PAST ADD DATE
3872,EXSC,140A,BOOT CAMP I,MW,5:00 PM,6:25 PM,MIRA,J201,"CATCHPOLE, H",01/29/2018,05/26/2018,16,4,PAST ADD DATE
6586,EXSC,140B,BOOT CAMP II,S,8:00 AM,9:45 AM,MIRA,J201,"PORTER, R",01/29/2018,05/26/2018,16,0,PAST ADD DATE
3889,EXSC,140B,BOOT CAMP II,MW,5:00 PM,6:25 PM,MIRA,J201,"CATCHPOLE, H",01/29/2018,05/26/2018,16,9,PAST ADD DATE
3836,EXSC,145A,YOGA I-FUNDAMENTALS OF YOGA,S,8:00 AM,9:40 AM,MIRA,J224,"GARRY, E",01/29/2018,05/26/2018,16,2,PAST ADD DATE
9407,EXSC,145A,YOGA I-FUNDAMENTALS OF YOGA,S,9:50 AM,11:30 AM,MIRA,J224,"GREEN, L",01/29/2018,05/26/2018,16,15,CANCELLED
41385,EXSC,145A,YOGA I-FUNDAMENTALS OF YOGA,S,10:30 AM,12:10 PM,MIRA,J224,"GREEN, L",01/29/2018,05/26/2018,16,5,PAST ADD DATE
88028,EXSC,145A,YOGA I-FUNDAMENTALS OF YOGA,MW,9:35 AM,11:00 AM,MIRA,J224,"TIPTON, J",01/29/2018,05/26/2018,16,0,PAST ADD DATE
57796,EXSC,145A,YOGA I-FUNDAMENTALS OF YOGA,MW,12:55 PM,2:20 PM,MIRA,J224,"CLARK, K",01/29/2018,05/26/2018,16,1,PAST ADD DATE
35095,EXSC,145A,YOGA I-FUNDAMENTALS OF YOGA,TTH,1:30 PM,2:55 PM,MIRA,J224,"TIPTON, J",01/29/2018,05/26/2018,16,4,PAST ADD DATE
30334,EXSC,145A,YOGA I-FUNDAMENTALS OF YOGA,TTH,2:20 PM,3:45 PM,MIRA,J224,STAFF,01/29/2018,05/26/2018,16,15,CANCELLED
35300,EXSC,145A,YOGA I-FUNDAMENTALS OF YOGA,TTH,3:05 PM,4:30 PM,MIRA,J224,"CLARK, K",01/29/2018,05/26/2018,16,4,PAST ADD DATE
3847,EXSC,145B,YOGA II-BEGINNING YOGA,S,8:00 AM,9:40 AM,MIRA,J224,"GARRY, E",01/29/2018,05/26/2018,16,7,PAST ADD DATE
9415,EXSC,145B,YOGA II-BEGINNING YOGA,S,9:50 AM,11:30 AM,MIRA,J224,"GREEN, L",01/29/2018,05/26/2018,16,10,CANCELLED
41392,EXSC,145B,YOGA II-BEGINNING YOGA,S,10:30 AM,12:10 PM,MIRA,J224,"GREEN, L",01/29/2018,05/26/2018,16,8,PAST ADD DATE
88032,EXSC,145B,YOGA II-BEGINNING YOGA,MW,9:35 AM,11:00 AM,MIRA,J224,"TIPTON, J",01/29/2018,05/26/2018,16,3,PAST ADD DATE
57804,EXSC,145B,YOGA II-BEGINNING YOGA,MW,12:55 PM,2:20 PM,MIRA,J224,"CLARK, K",01/29/2018,05/26/2018,16,2,PAST ADD DATE
35096,EXSC,145B,YOGA II-BEGINNING YOGA,TTH,1:30 PM,2:55 PM,MIRA,J224,"TIPTON, J",01/29/2018,05/26/2018,16,6,PAST ADD DATE
30335,EXSC,145B,YOGA II-BEGINNING YOGA,TTH,2:20 PM,3:45 PM,MIRA,J224,STAFF,01/29/2018,05/26/2018,16,10,CANCELLED
35301,EXSC,145B,YOGA II-BEGINNING YOGA,TTH,3:05 PM,4:30 PM,MIRA,J224,"CLARK, K",01/29/2018,05/26/2018,16,5,PAST ADD DATE
3854,EXSC,145C,YOGA III-INTERMEDIATE,S,8:00 AM,9:40 AM,MIRA,J224,"GARRY, E",01/29/2018,05/26/2018,16,2,PAST ADD DATE
9421,EXSC,145C,YOGA III-INTERMEDIATE,S,9:50 AM,11:30 AM,MIRA,J224,"GREEN, L",01/29/2018,05/26/2018,16,3,CANCELLED
41406,EXSC,145C,YOGA III-INTERMEDIATE,S,10:30 AM,12:10 PM,MIRA,J224,"GREEN, L",01/29/2018,05/26/2018,16,3,PAST ADD DATE
88049,EXSC,145C,YOGA III-INTERMEDIATE,MW,9:35 AM,11:00 AM,MIRA,J224,"TIPTON, J",01/29/2018,05/26/2018,16,0,PAST ADD DATE
87370,EXSC,145C,YOGA III-INTERMEDIATE,MW,12:55 PM,2:20 PM,MIRA,J224,"CLARK, K",01/29/2018,05/26/2018,16,1,PAST ADD DATE
35098,EXSC,145C,YOGA III-INTERMEDIATE,TTH,1:30 PM,2:55 PM,MIRA,J224,"TIPTON, J",01/29/2018,05/26/2018,16,0,PAST ADD DATE
30336,EXSC,145C,YOGA III-INTERMEDIATE,TTH,2:20 PM,3:45 PM,MIRA,J224,STAFF,01/29/2018,05/26/2018,16,2,CANCELLED
35302,EXSC,145C,YOGA III-INTERMEDIATE,TTH,3:05 PM,4:30 PM,MIRA,J224,"CLARK, K",01/29/2018,05/26/2018,16,3,PAST ADD DATE
3863,EXSC,145D,YOGA IV - ADVANCED LEVEL,S,8:00 AM,9:40 AM,MIRA,J224,"GARRY, E",01/29/2018,05/26/2018,16,2,PAST ADD DATE
9439,EXSC,145D,YOGA IV - ADVANCED LEVEL,S,9:50 AM,11:30 AM,MIRA,J224,"GREEN, L",01/29/2018,05/26/2018,16,2,CANCELLED
41419,EXSC,145D,YOGA IV - ADVANCED LEVEL,S,10:30 AM,12:10 PM,MIRA,J224,"GREEN, L",01/29/2018,05/26/2018,16,2,PAST ADD DATE
88055,EXSC,145D,YOGA IV - ADVANCED LEVEL,MW,9:35 AM,11:00 AM,MIRA,J224,"TIPTON, J",01/29/2018,05/26/2018,16,0,PAST ADD DATE
87388,EXSC,145D,YOGA IV - ADVANCED LEVEL,MW,12:55 PM,2:20 PM,MIRA,J224,"CLARK, K",01/29/2018,05/26/2018,16,1,PAST ADD DATE
35099,EXSC,145D,YOGA IV - ADVANCED LEVEL,TTH,1:30 PM,2:55 PM,MIRA,J224,"TIPTON, J",01/29/2018,05/26/2018,16,1,PAST ADD DATE
30337,EXSC,145D,YOGA IV - ADVANCED LEVEL,TTH,2:20 PM,3:45 PM,MIRA,J224,STAFF,01/29/2018,05/26/2018,16,2,CANCELLED
35303,EXSC,145D,YOGA IV - ADVANCED LEVEL,TTH,3:05 PM,4:30 PM,MIRA,J224,"CLARK, K",01/29/2018,05/26/2018,16,1,PAST ADD DATE
32007,EXSC,154A,BADMINTON I,S,8:20 AM,10:05 AM,MIRA,J101,"BORIN, W",01/29/2018,05/26/2018,16,12,PAST ADD DATE
52457,EXSC,154A,BADMINTON I,MW,6:35 PM,8:00 PM,MIRA,J101,"GROUT, M",01/29/2018,05/26/2018,16,3,PAST ADD DATE
32008,EXSC,154B,BADMINTON II,S,8:20 AM,10:05 AM,MIRA,J101,"BORIN, W",01/29/2018,05/26/2018,16,4,PAST ADD DATE
52466,EXSC,154B,BADMINTON II,MW,6:35 PM,8:00 PM,MIRA,J101,"GROUT, M",01/29/2018,05/26/2018,16,3,PAST ADD DATE
32009,EXSC,154C,BADMINTON III,S,8:20 AM,10:05 AM,MIRA,J101,"BORIN, W",01/29/2018,05/26/2018,16,3,PAST ADD DATE
52479,EXSC,154C,BADMINTON III,MW,6:35 PM,8:00 PM,MIRA,J101,"GROUT, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
32010,EXSC,154D,BADMINTON IV,S,8:20 AM,10:05 AM,MIRA,J101,"BORIN, W",01/29/2018,05/26/2018,16,1,PAST ADD DATE
52482,EXSC,154D,BADMINTON IV,MW,6:35 PM,8:00 PM,MIRA,J101,"GROUT, M",01/29/2018,05/26/2018,16,1,PAST ADD DATE
52806,EXSC,158A,BASKETBALL I,MW,11:10 AM,12:10 PM,MIRA,J101,"GEHLER, N",01/29/2018,05/26/2018,16,15,CANCELLED
52819,EXSC,158B,BASKETBALL II,MW,11:10 AM,12:10 PM,MIRA,J101,"GEHLER, N",01/29/2018,05/26/2018,16,10,CANCELLED
52822,EXSC,158C,BASKETBALL III,MW,11:10 AM,12:10 PM,MIRA,J101,"GEHLER, N",01/29/2018,05/26/2018,16,3,CANCELLED
52835,EXSC,158D,BASKETBALL IV,MW,11:10 AM,12:10 PM,MIRA,J101,"GEHLER, N",01/29/2018,05/26/2018,16,2,CANCELLED
52745,EXSC,174A,SOCCER I,F,9:35 AM,11:20 AM,MIRA,FIELD,"SMITH, M",01/29/2018,05/26/2018,16,5,PAST ADD DATE
52759,EXSC,174B,SOCCER II,F,9:35 AM,11:20 AM,MIRA,FIELD,"SMITH, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
52762,EXSC,174C,SOCCER III,F,9:35 AM,11:20 AM,MIRA,FIELD,"SMITH, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
52777,EXSC,174D,SOCCER IV,F,9:35 AM,11:20 AM,MIRA,FIELD,"SMITH, M",01/29/2018,05/26/2018,16,2,PAST ADD DATE
52521,EXSC,178A,TENNIS I,MW,5:00 PM,6:25 PM,MIRA,COURT,"GROUT, M",01/29/2018,05/26/2018,16,2,PAST ADD DATE
52498,EXSC,178A,TENNIS I,TTH,6:35 PM,8:00 PM,MIRA,COURT,"GROUT, M",01/29/2018,05/26/2018,16,1,PAST ADD DATE
52539,EXSC,178B,TENNIS II,MW,5:00 PM,6:25 PM,MIRA,COURT,"GROUT, M",01/29/2018,05/26/2018,16,4,PAST ADD DATE
52507,EXSC,178B,TENNIS II,TTH,6:35 PM,8:00 PM,MIRA,COURT,"GROUT, M",01/29/2018,05/26/2018,16,5,PAST ADD DATE
52542,EXSC,178C,TENNIS III,MW,5:00 PM,6:25 PM,MIRA,COURT,"GROUT, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
52515,EXSC,178C,TENNIS III,TTH,6:35 PM,8:00 PM,MIRA,COURT,"GROUT, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
52568,EXSC,178D,TENNIS IV,MW,5:00 PM,6:25 PM,MIRA,COURT,"GROUT, M",01/29/2018,05/26/2018,16,1,PAST ADD DATE
52550,EXSC,178D,TENNIS IV,TTH,6:35 PM,8:00 PM,MIRA,COURT,"GROUT, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
58648,EXSC,182A,VOLLEYBALL I,TTH,11:10 AM,12:35 PM,MIRA,J101,"SMITH, M",01/29/2018,05/26/2018,16,4,PAST ADD DATE
52870,EXSC,182A,VOLLEYBALL I,TTH,6:45 PM,8:10 PM,MIRA,J101,"SMITH, M",01/29/2018,05/26/2018,16,4,PAST ADD DATE
58656,EXSC,182B,VOLLEYBALL II,TTH,11:10 AM,12:35 PM,MIRA,J101,"SMITH, M",01/29/2018,05/26/2018,16,4,PAST ADD DATE
52888,EXSC,182B,VOLLEYBALL II,TTH,6:45 PM,8:10 PM,MIRA,J101,"SMITH, M",01/29/2018,05/26/2018,16,4,PAST ADD DATE
58667,EXSC,182C,VOLLEYBALL III,TTH,11:10 AM,12:35 PM,MIRA,J101,"SMITH, M",01/29/2018,05/26/2018,16,2,PAST ADD DATE
52897,EXSC,182C,VOLLEYBALL III,TTH,6:45 PM,8:10 PM,MIRA,J101,"SMITH, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
58675,EXSC,182D,VOLLEYBALL IV,TTH,11:10 AM,12:35 PM,MIRA,J101,"SMITH, M",01/29/2018,05/26/2018,16,1,PAST ADD DATE
52905,EXSC,182D,VOLLEYBALL IV,TTH,6:45 PM,8:10 PM,MIRA,J101,"SMITH, M",01/29/2018,05/26/2018,16,0,PAST ADD DATE
59058,EXSC,184A,WATER POLO I,T,6:35 PM,8:15 PM,MIRA,POOL,"JENNINGS, A",01/29/2018,05/26/2018,16,8,PAST ADD DATE
59060,EXSC,184B,WATER POLO II,T,6:35 PM,8:15 PM,MIRA,POOL,"JENNINGS, A",01/29/2018,05/26/2018,16,6,PAST ADD DATE
52786,EXSC,204,INTERCOLLEGIATE BASKETBALL I,MTWTH,8:55 AM,11:00 AM,MIRA,J101,"GEHLER, N",01/02/2018,03/10/2018,10,0,PAST ADD DATE
52786,EXSC,204,INTERCOLLEGIATE BASKETBALL I,F,8:55 AM,11:10 AM,MIRA,J101,,01/02/2018,03/10/2018,10,0,PAST ADD DATE
52790,EXSC,205,INTERCOLLEGIATE BASKETBALL II,MTWTH,8:55 AM,11:00 AM,MIRA,J101,"GEHLER, N",01/02/2018,03/10/2018,10,4,PAST ADD DATE
52790,EXSC,205,INTERCOLLEGIATE BASKETBALL II,F,8:55 AM,11:10 AM,MIRA,J101,,01/02/2018,03/10/2018,10,4,PAST ADD DATE
30356,EXSC,224,INTERCOLLEGIATE VOLLEYBALL I,TBA,0:00,0:00,MIRA,J101,"LANDICHO, J",01/29/2018,04/28/2018,12,4,PAST ADD DATE
35093,EXSC,224,INTERCOLLEGIATE VOLLEYBALL I,TBA,0:00,0:00,MIRA,J101,STAFF,01/29/2018,04/28/2018,12,0,CANCELLED
9336,EXSC,224,INTERCOLLEGIATE VOLLEYBALL I,MWF,12:55 PM,3:20 PM,MIRA,J101,"LANDICHO, J",01/08/2018,04/28/2018,15,5,PAST ADD DATE
9336,EXSC,224,INTERCOLLEGIATE VOLLEYBALL I,TTH,12:55 PM,2:15 PM,MIRA,J101,,01/08/2018,04/28/2018,15,5,PAST ADD DATE
59615,EXSC,224,INTERCOLLEGIATE VOLLEYBALL I,MWF,12:55 PM,3:10 PM,MIRA,J101,"LANDICHO, J",01/02/2018,04/28/2018,16,0,CANCELLED
59615,EXSC,224,INTERCOLLEGIATE VOLLEYBALL I,TTH,12:55 PM,2:15 PM,MIRA,J101,,01/02/2018,04/28/2018,16,0,CANCELLED
30357,EXSC,225,INTERCOLLEGIATE VOLLEYBALL II,TBA,0:00,0:00,MIRA,J101,"LANDICHO, J",01/29/2018,04/28/2018,12,3,PAST ADD DATE
35094,EXSC,225,INTERCOLLEGIATE VOLLEYBALL II,TBA,0:00,0:00,MIRA,J101,STAFF,01/29/2018,04/28/2018,12,0,CANCELLED
9389,EXSC,225,INTERCOLLEGIATE VOLLEYBALL II,MWF,12:55 PM,3:20 PM,MIRA,J101,"LANDICHO, J",01/08/2018,04/28/2018,15,4,PAST ADD DATE
9389,EXSC,225,INTERCOLLEGIATE VOLLEYBALL II,TTH,12:55 PM,2:15 PM,MIRA,J101,,01/08/2018,04/28/2018,15,4,PAST ADD DATE
59977,EXSC,225,INTERCOLLEGIATE VOLLEYBALL II,MWF,12:55 PM,3:10 PM,MIRA,J101,"LANDICHO, J",01/02/2018,04/28/2018,16,0,CANCELLED
59977,EXSC,225,INTERCOLLEGIATE VOLLEYBALL II,TTH,12:55 PM,2:15 PM,MIRA,J101,,01/02/2018,04/28/2018,16,0,CANCELLED
59986,EXSC,239A,THEORIES OF VOLLEYBALL I,TTH,11:10 AM,12:35 PM,MIRA,L301,"LANDICHO, J",01/29/2018,05/26/2018,16,6,PAST ADD DATE
59990,EXSC,239B,STRATEGIES OF VOLLEYBALL II,TTH,11:10 AM,12:35 PM,MIRA,L301,"LANDICHO, J",01/29/2018,05/26/2018,16,3,PAST ADD DATE
35251,EXSC,241B,INTRODUCTION TO KINESIOLOGY,TBA,0:00,0:00,MIRA,WEB,"EGIDIO, J",04/02/2018,05/26/2018,8,8,PAST ADD DATE
54623,EXSC,241B,INTRODUCTION TO KINESIOLOGY,TBA,0:00,0:00,MIRA,WEB,"PORTER, R",01/29/2018,05/26/2018,16,2,PAST ADD DATE
58364,EXSC,241B,INTRODUCTION TO KINESIOLOGY,TBA,0:00,0:00,MIRA,WEB,"PORTER, R",01/29/2018,05/26/2018,16,40,CANCELLED
32005,EXSC,241B,INTRODUCTION TO KINESIOLOGY,TTH,9:35 AM,11:00 AM,MIRA,S5106,"CAIN, M",01/29/2018,05/26/2018,16,27,PAST ADD DATE
54738,EXSC,241B,INTRODUCTION TO KINESIOLOGY,MW,11:10 AM,12:35 PM,MIRA,S5207,"CAIN, M",01/29/2018,05/26/2018,16,13,PAST ADD DATE
3682,EXSC,241B,INTRODUCTION TO KINESIOLOGY,MW,12:55 PM,2:20 PM,MIRA,L301,"CAIN, M",01/29/2018,05/26/2018,16,11,CANCELLED
53215,EXSC,242B,CARE & PREVENTION OF INJURIES,F,8:30 AM,11:40 AM,MIRA,L301,"DAVIS-WINKEL, A",01/29/2018,05/26/2018,16,6,PAST ADD DATE
53207,EXSC,270,WORK EXPERIENCE,TBA,0:00,0:00,MIRA,CLSRM,"PORTER, R",01/29/2018,03/24/2018,8,12,PAST ADD DATE
53152,EXSC,280,APPLIED EXERCISE PHYSIOLOGY,W,5:00 PM,9:15 PM,MIRA,L301,"DEIBLER, M",04/02/2018,05/26/2018,8,14,PAST ADD DATE
53169,EXSC,281,APPLIED KINESIOLOGY,W,5:00 PM,9:05 PM,MIRA,L301,"PETTI, K",01/29/2018,03/24/2018,8,16,PAST ADD DATE
53174,EXSC,283,EXERCISE & FITNESS ASSESSMENT,M,5:00 PM,9:40 PM,MIRA,L301,"CAIN, M",03/19/2018,05/26/2018,9,15,PAST ADD DATE
53174,EXSC,283,EXERCISE & FITNESS ASSESSMENT,TBA,0:00,0:00,MIRA,L301,,03/19/2018,05/26/2018,9,15,PAST ADD DATE
53672,EXSC,284,FITNESS AND SPORTS NUTRITION,M,5:00 PM,9:45 PM,MIRA,L301,"PORTER, R",01/29/2018,03/17/2018,7,12,PAST ADD DATE
53672,EXSC,284,FITNESS AND SPORTS NUTRITION,TBA,0:00,0:00,MIRA,L301,,01/29/2018,03/17/2018,7,12,PAST ADD DATE
53183,EXSC,288,INTERNSHIP LECTURE,TH,6:35 PM,8:40 PM,MIRA,L301,"PORTER, R",01/29/2018,03/24/2018,8,11,PAST ADD DATE
87858,EXSC,292,YOGA TEACHER ESSENTIALS,MTWTH,11:25 AM,12:25 PM,MIRA,J224,"TIPTON, J",01/29/2018,03/24/2018,8,10,PAST ADD DATE
87858,EXSC,292,YOGA TEACHER ESSENTIALS,MTWTH,12:35 PM,2:10 PM,MIRA,J205,"CLARK, K",01/29/2018,03/24/2018,8,10,PAST ADD DATE
87846,EXSC,293,YOGA TRAINING METHODOLOGIES,MTWTH,11:30 AM,12:30 PM,MIRA,J224,"CLARK, K",04/02/2018,05/26/2018,8,13,PAST ADD DATE
87846,EXSC,293,YOGA TRAINING METHODOLOGIES,MTWTH,12:40 PM,2:10 PM,MIRA,J225,"TIPTON, J",04/02/2018,05/26/2018,8,13,PAST ADD DATE
50961,FILI,100,FILIPINO AMERICAN EXPERIENCE,T,6:35 PM,9:45 PM,MIRA,H104,"PATACSIL, J",01/29/2018,05/26/2018,16,22,PAST ADD DATE
57876,FIPT,100D,FIREFIGHTER TESTING,TTH,8:00 AM,12:00 PM,MIRA,R4104,"EDROZO II, R",04/02/2018,05/26/2018,8,11,PAST ADD DATE
30425,FIPT,101,FIRE PROTECTION ORGANIZATION,TBA,0:00,0:00,MIRA,WEB,"HALL, D",01/29/2018,03/24/2018,8,7,PAST ADD DATE
80172,FIPT,101,FIRE PROTECTION ORGANIZATION,TBA,0:00,0:00,MIRA,WEB,"HALL, D",04/02/2018,05/26/2018,8,8,PAST ADD DATE
80923,FIPT,101,FIRE PROTECTION ORGANIZATION,MW,1:00 PM,4:00 PM,MIRA,R2102,"FELICIANO, J",01/29/2018,03/24/2018,8,3,PAST ADD DATE
57887,FIPT,101,FIRE PROTECTION ORGANIZATION,MW,6:00 PM,9:05 PM,MIRA,R2101,"GHIOTTO, J",01/29/2018,03/24/2018,8,14,PAST ADD DATE
93738,FIPT,101,FIRE PROTECTION ORGANIZATION,MW,6:00 PM,9:10 PM,MIRA,R2103,"GHIOTTO, J",04/02/2018,05/26/2018,8,35,CANCELLED
94097,FIPT,102,FIRE PREVENTION TECHNOLOGY,TBA,0:00,0:00,MIRA,WEB,"WALSH, M",01/29/2018,03/24/2018,8,9,PAST ADD DATE
80191,FIPT,102,FIRE PREVENTION TECHNOLOGY,TTH,1:15 PM,4:25 PM,MIRA,R2102,"WALSH, M",04/02/2018,05/26/2018,8,1,PAST ADD DATE
94070,FIPT,103,FIRE PROTECTN EQUIP & SYSTEMS,TBA,0:00,0:00,MIRA,WEB,"SHEEAN, D",01/29/2018,03/24/2018,8,10,PAST ADD DATE
49657,FIPT,103,FIRE PROTECTN EQUIP & SYSTEMS,MW,8:00 AM,11:10 AM,MIRA,R2103,"SHEEAN, D",04/02/2018,05/26/2018,8,13,PAST ADD DATE
77833,FIPT,103,FIRE PROTECTN EQUIP & SYSTEMS,MW,6:00 PM,9:10 PM,MIRA,R2102,"PEREIRA, S",01/29/2018,03/24/2018,8,15,PAST ADD DATE
75516,FIPT,104,BLDG CONSTRUCT FOR FIRE PROTEC,TBA,0:00,0:00,MIRA,WEB,"WALSH, M",04/02/2018,05/26/2018,8,5,PAST ADD DATE
94088,FIPT,104,BLDG CONSTRUCT FOR FIRE PROTEC,TBA,0:00,0:00,MIRA,WEB,"WALSH, M",01/29/2018,03/24/2018,8,10,PAST ADD DATE
73428,FIPT,104,BLDG CONSTRUCT FOR FIRE PROTEC,TTH,6:00 PM,9:00 PM,MIRA,R2102,"WALSH, M",01/29/2018,03/24/2018,8,15,PAST ADD DATE
60714,FIPT,105,FIRE BEHAVIOR AND COMBUSTION,TBA,0:00,0:00,MIRA,WEB,"SHEEAN, D",04/02/2018,05/26/2018,8,2,PAST ADD DATE
76059,FIPT,105,FIRE BEHAVIOR AND COMBUSTION,TBA,0:00,0:00,MIRA,WEB,"HALL, D",01/29/2018,03/24/2018,8,10,PAST ADD DATE
80937,FIPT,105,FIRE BEHAVIOR AND COMBUSTION,TTH,6:00 PM,9:10 PM,MIRA,R2101,"BILLON, L",04/02/2018,05/26/2018,8,2,PAST ADD DATE
83406,FIPT,106,TRUCK COMPANY OPERATIONS,MW,8:00 AM,11:10 AM,MIRA,R4104,"MCGOWAN, D",01/29/2018,03/24/2018,8,8,PAST ADD DATE
6726,FIPT,106,TRUCK COMPANY OPERATIONS,TTH,8:00 AM,11:05 AM,MIRA,R2101,"MCGOWAN, D",04/02/2018,05/26/2018,8,13,PAST ADD DATE
6620,FIPT,106,TRUCK COMPANY OPERATIONS,TTH,6:00 PM,9:05 PM,MIRA,R2103,"LOGAN, R",01/29/2018,03/24/2018,8,17,PAST ADD DATE
30382,FIPT,107,FIRE FIGHTING TACTICS/STRATEGY,TBA,0:00,0:00,MIRA,WEB,"SHEEAN, D",04/02/2018,05/26/2018,8,0,PAST ADD DATE
75538,FIPT,107,FIRE FIGHTING TACTICS/STRATEGY,MW,8:00 AM,11:20 AM,MIRA,R2102,"SHEEAN, D",01/29/2018,03/24/2018,8,35,CANCELLED
33033,FIPT,109,FIRE SERVICE HYDRAULICS,TBA,0:00,0:00,MIRA,WEB,"HALL, D",01/29/2018,03/24/2018,8,17,PAST ADD DATE
80946,FIPT,109,FIRE SERVICE HYDRAULICS,TTH,6:00 PM,9:10 PM,MIRA,R2101,STAFF,01/29/2018,03/24/2018,8,35,CANCELLED
80946,FIPT,109,FIRE SERVICE HYDRAULICS,TBA,0:00,0:00,MIRA,WEB,,01/29/2018,03/24/2018,8,35,CANCELLED
33034,FIPT,110A,WILDLAND FIRE CONTROL,TTH,1:15 PM,4:10 PM,MIRA,R2103,"HANNIBAL, J",01/29/2018,03/24/2018,8,8,PAST ADD DATE
33035,FIPT,110A,WILDLAND FIRE CONTROL,TTH,1:15 PM,4:10 PM,MIRA,R2103,"HANNIBAL, J",04/02/2018,05/26/2018,8,12,PAST ADD DATE
33036,FIPT,110A,WILDLAND FIRE CONTROL,TTH,6:00 PM,9:00 PM,MIRA,R2103,"HANNIBAL, J",04/02/2018,05/26/2018,8,13,PAST ADD DATE
87675,FIPT,111,FIRE APPARATUS AND EQUIPMENT,TBA,0:00,0:00,MIRA,WEB,"LOFFREDO, J",01/29/2018,03/24/2018,8,40,CANCELLED
